"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNORRXHJOKPCDEGLDF00793192",1,2,9
"TQRMNOSWYHLOKRCDEHPJB00717814",1,1,0
"TQRMNOSWYHLOKRCDEHPJB00717814",1,2,2
"TQRMNOSWYHLOKRCDEHPJB00717814",1,3,3
"TQRMNOSWYHLOKRCDEHPJB00717814",1,4,2
"TQRMNOSWYHLOKRCDEHPJB00717814",1,5,3
"TQRMNOSWYHLOKRCDEHPJB00717814",1,7,2
"TQRMNOPSXHMNKMCDEFKID00710667",1,1,6
"TQRMNOQRSHMOLTCDEFIAH00787296",1,1,4
"TQRMNOQRSHMOLTCDEFIAH00787296",1,4,12
"TQVMNOQPWHJLKRCDEFKID00793222",1,1,5
"TQRMNORVRHJMLLCDEHPJB00793223",1,1,6
"TQRMNOQWSHLOMNCDEFKID00714842",1,1,10
"TQRMNOQWUHLOMNCDEFKID00714843",1,2,6
"TQRMNOSXPHKNLQCDEFNFF00788097",1,1,4
"TQRMNOSQWHMNLQCDEFNFF00710787",1,2,5
"TQRMNOPRPHMOLSCDEHPJB00711264",1,1,1
"TQRMNOPWWHLMLPCDEHPJB00717811",1,2,3
"TQRMNOPWWHLMLPCDEHPJB00717811",1,3,5
"TQRMNOSXQHJMLMCDEGPDJ00793275",1,1,3
"TQRMNOQPXHMMKUCDEGPDJ00711644",1,2,3
"TQRMNOQPXHMMKUCDEGPDJ00711644",1,3,2
"TQRMNOQPXHMMKUCDEGPDJ00711644",1,4,3
"TQRMNORYRHLLKRCDEGPDJ00716869",1,1,1
"TQRMNORYRHLLKRCDEGPDJ00716869",1,2,2
"TQRMNOQURHMLLLCDEGPDJ00711530",1,1,0
"TQRMNOQURHMLLLCDEGPDJ00711530",1,2,4
"TQRMNOSVVHKOLPCDEFPCH00788479",1,3,7
"TQRMNOQVTHMOKUCDEOHCH00710638",1,1,3
"TQRMNOQVTHMOKUCDEOHCH00710638",1,2,3
"TQRMNOQYXHKNKRCDEOHCH00792921",1,1,3
"TQRMNOQYXHKNKRCDEOHCH00792921",1,2,5
"TQRMNOPRVHLOKQCDEGPDJ00716863",1,1,0
"TQRMNOQSXHJMLMCDEGPDJ00793306",1,1,4
"TQRMNOTVRHJOLLCDEFNFF00793342",1,1,5
"TQRMNOTVRHJOLLCDEFNFF00793342",1,2,5
"TQRMNOPVTHJOLOCDEFNFF00793344",1,1,5
"TQRMNOQQSHJMLPCDEFNFF00793345",1,1,9
"TQRMNOTQUHKOKUCDEFNFF00788114",1,2,5
"TQRMNOPWYHMOLSCDEFLID00710951",1,1,7
"TQRMNOPWYHMOLSCDEFLID00710951",1,2,8
"TQRMNOQPUHKNKMCDEIOAH00792819",1,1,2
"TQRMNOQVWHJMKNCDEIOAH00793377",1,1,5
"TQRMNOQRUHKMKOCDEIOAH00792680",1,1,4
"TQRMNOQRUHKMKOCDEIOAH00792680",1,2,4
"TQRMNORYSHKMKPCDEIOAH00792763",1,2,5
"TQRMNOQTQHKMMLCDEHJGH00790282",1,1,4
"TQRMNORXYHKMMLCDEHJGH00790272",1,1,3
"TQRMNORXYHKMMLCDEHJGH00790272",1,3,5
"TQRMNORVVHJNLRCDEHJGH00793412",1,2,1
"TQRMNORPVHMMMSCDEIIAD00710756",1,3,15
"TQRMNOQWUHLKMUCDEIIAD00718421",1,1,9
"TQRMNOQPUHJLMRCDEIIAD00793440",1,1,12
"TQRMNOQPUHJLMRCDEIIAD00793440",1,2,4
"TQRMNOPYYHJOTUCDEIJAH00793442",1,1,5
"TQRMNOPRUHJMPLCDEIJAH00793443",1,1,14
"TQRMNORXXHMMKOCDEIOAH00711189",1,1,4
"TQRMNORXXHMMKOCDEIOAH00711189",1,2,4
"TQRMNOPPWHJLKPCDEIOAH00793480",1,2,12
"TQRMNOQRWHKMKSCDEIOAH00792787",1,1,3
"TQRMNOQRWHKMKSCDEIOAH00792787",1,2,3
"TQRMNOPTWHMOKMCDEGOIH00711038",1,1,1
"TQRMNORPWHLKQLCDEIJAH00719087",1,1,11
"TQRMNORVPHLLRLCDEIJAH00793509",1,1,11
"TQRMNOQYYHMMKSCDEIOAH00720043",1,1,16
"TQRMNOQXUHLMKQCDEIOAH00720052",1,1,6
"TQRMNOSUPHMOLLCDEGKDB00711452",1,1,14
"TQRMNOSUPHMOLLCDEGKDB00711452",1,2,5
"TQRMNOSQYHMOKMCDEHLEH00711459",1,5,5
"TQRMNOQXPHLOKMCDEHLEH00717352",1,1,4
"TQRMNOQXPHLOKMCDEHLEH00717352",1,2,2
"TQRMNOPQQHJKKMCDEHLEH00793539",1,1,2
"TQRMNOPQQHJKKMCDEHLEH00793539",1,2,1
"TQRMNOPQQHJKKMCDEHLEH00793539",1,4,3
"TQRMNOPQQHJKKMCDEHLEH00793539",1,5,5
"TQRMNOPQTHJKKMCDEHLEH00793540",1,2,0
"TQRMNOPQTHJKKMCDEHLEH00793540",1,3,3
"TQRMNORPXHJKKMCDEHLEH00793541",1,2,5
"TQRMNORVSHJOLQCDEHLEH00793564",1,3,1
"TQRMNOPXYHKMKOCDEGLDF00789390",1,1,2
"TQRMNORXQHKMKOCDEGLDF00789395",1,3,3
"TQRMNOPQQHMNLLCDEFJAH00710806",1,1,3
"TQRMNOURXHJOLOCDEFJAH00793566",1,1,9
"TQRMNOPXQHKMKRCDEGNFJ00789562",1,3,10
"TQRMNORXRHJLLMCDEGNFJ00793596",1,1,6
"TQRMNORWPHKMKUCDEGNFJ00789537",1,1,1
"TQRMNOQTQHMMLOCDEGNFJ00716609",2,1,4
"TQRMNOQTPHKOLLCDEFOCD00788224",1,3,7
"TQRMNOQWSHMOKUCDEFOCD00788398",1,1,3
"TQRMNOPYQHLOKTCDEFOCD00793129",1,1,3
"TQRMNOPYQHLOKTCDEFOCD00793129",1,2,1
"TQRMNOUSTHJMLLCDEIMBF00793130",1,1,6
"TQRMNOPXTHLLKSCDEIMBF00719911",1,1,7
"TQRMNOQQPHJOKQCDEFLID00793131",1,2,13
"TQRMNORWWHMOLTCDEFIAH00787326",1,1,4
"TQRMNOTTUHKMMMCDEIKAH00792547",1,1,7
"TQRMNOTTUHKMMMCDEIKAH00792547",1,2,4
"TQRMNOPPTHMMKRCDEIOAH00710608",1,1,4
"TQRMNOPPTHMMKRCDEIOAH00710608",1,2,10
"TQSMNORQRHKOKOCDEFKID00787557",1,1,5
"TQRMNORVYHMOLLCDEHPJB00710636",1,2,3
"TQRMNORVYHMOLLCDEHPJB00710636",1,3,6
"TQRMNORVYHMOLLCDEHPJB00710636",1,4,2
"TQRMNOQVTHLLKTCDEHPJB00717817",1,1,1
"TQRMNOQVTHLLKTCDEHPJB00717817",1,2,1
"TQRMNOQRTHKOLPCDEFOCD00788379",1,1,2
"TQRMNOQRTHKOLPCDEFOCD00788379",1,2,1
"TQRMNORVRHJMLLCDEHPJB00793223",1,3,4
"TQRMNORVSHJMLLCDEHPJB00793224",1,1,3
"TQRMNOPPRHMOLPCDEHPJB00711325",1,1,1
"TQRMNOPPTHMOLPCDEHPJB00711630",1,1,0
"TQRMNOVPVHKOKTCDEHPJB00790826",1,1,5
"TQRMNOQPWHKKKUCDEHPJB00790847",1,1,2
"TQRMNOSTRHKLKUCDEGGFB00788594",1,2,10
"TQRMNOSTRHKLKUCDEGGFB00788594",1,3,5
"TQRMNOTRPHKOKPCDEHPJB00790894",1,1,1
"TQRMNOSSYHJKKSCDEHPJB00793246",1,2,5
"TQRMNOSSYHJKKSCDEHPJB00793246",1,3,2
"TQRMNOPQXHLLLLCDEHPJB00717816",1,1,1
"TQRMNOPQXHLLLLCDEHPJB00717816",1,2,0
"TQRMNOQURHMLLLCDEGPDJ00711530",1,3,4
"TQRMNPPPQHKOKUCDEGPDJ00789788",1,1,1
"TQRMNOPYQHJOLOCDEGPDJ00793276",1,1,0
"TQRMNOQRTHKOLMCDEGPDJ00789888",1,1,5
"TQRMNOQSVHKMLNCDEGPDJ00789801",1,1,2
"TQRMNOQSVHKMLNCDEGPDJ00789801",1,2,1
"TQRMNORSSHLOKSCDEGPDJ00716857",1,1,2
"TQRMNORSSHLOKSCDEGPDJ00716857",1,4,1
"TQRMNORSSHLOKSCDEGPDJ00716857",2,1,2
"TQRMNOPPSHJOKRCDEFLID00793307",1,2,12
"TQRMNOPPQHJNLPCDEHJGH00793308",1,1,2
"TQRMNOPPQHJNLPCDEHJGH00793308",1,2,3
"TQRMNOTQUHKOKUCDEFNFF00788114",1,3,7
"TQRMNOUVPHKOKUCDEFNFF00788083",1,1,5
"TQRMNOQQQHMLKRCDEHMHF00711649",1,1,6
"TQRMNOQQQHMLKRCDEHMHF00711649",1,2,3
"TQRMNOQQQHMLKRCDEHMHF00711649",1,3,6
"TQRMNOPXTHKMKUCDEHJGH00790164",1,2,5
"TQRMNOPXTHKMKUCDEHJGH00790164",1,4,2
"TQRMNOPXTHKMKUCDEHJGH00790164",1,5,3
"TQRMNOPSVHJLMOCDEIJAH00793378",1,1,9
"TQRMNOPSVHJLMOCDEIJAH00793378",1,3,14
"TQRMNORXXHJKKSCDEFJAH00793379",1,2,7
"TQRMNOTPSHKMLNCDEFJAH00793382",1,1,6
"TQRMNOTPSHKMLNCDEFJAH00793382",1,2,5
"TQRMNORQYHKOLLCDEHGHJ00793383",1,1,5
"TQRMNOPQPHLOKQCDEHPJB00717805",1,1,3
"TQRMNOPQPHLOKQCDEHPJB00717805",1,2,1
"TQRMNOSVPHKLLMCDEHGHJ00789943",1,1,6
"TQRMNOPQPHKOKMCDEFKID00787664",1,1,7
"TQRMNOPQPHKOKMCDEFKID00787664",1,2,7
"TQRMNORVWHMOLLCDEHPJB00711321",1,2,4
"TQSMNORSXHKMKSCDEGLDF00793445",1,1,4
"TQRMNOPRRHLMKSCDEGLDF00777889",1,3,5
"TQRMNOQRYHJMKUCDEGLDF00793446",1,1,0
"TQRMNORPTHJMLMCDEGLDF00793447",1,1,4
"TQRMNORPTHJMLMCDEGLDF00793447",1,2,4
"TQRMNORTPHMOKMCDEGOIH00711585",1,2,1
"TQRMNOQTUHJMKNCDEGOIH00793481",1,2,2
"TQRMNORSTHLMKPCDEIHJF00718090",1,1,4
"TQRMNORYXHLMKQCDEIHJF00718092",1,1,4
"TQRMNORYXHLMKQCDEIHJF00718092",1,2,6
"TQRMNOPUUHJMMLCDEFKID00793482",1,1,9
"TQRMNOPUUHJMMLCDEFKID00793482",1,2,11
"TQRMNOPUUHJMMLCDEFKID00793482",1,3,11
"TQRMNOXYRHJOMMCDEFKID00793483",1,1,5
"TQRMNOQYPHJOKUCDEGKDB00793510",1,2,10
"TQRMNOPTWHJMLLCDEGKDB00793511",1,1,9
"TQRMNOPPSHLMLLCDEGKDB00716331",1,1,9
"TQRMNOPPSHLMLLCDEGKDB00716331",1,2,9
"TQRMNOPPSHMLLNCDEGKDB00711606",1,1,11
"TQRMNOQYRHLKLMCDEGKDB00716333",1,1,9
"TQRMNOPUXHKKLNCDEGKDB00789382",1,1,5
"TQRMNORPTHKNKMCDEOHCH00792856",1,1,3
"TQRMNORPTHKNKMCDEOHCH00792856",1,2,1
"TQRMNOQYSHKMKNCDEOHCH00792941",1,1,4
"TQRMNOQYSHKMKNCDEOHCH00792941",1,2,4
"TQRMNOPUQHLLNMCDEIIAD00718357",1,1,20
"TQRMNOPUQHLLNMCDEIIAD00718357",1,2,9
"TQRMNORUUHLLNMCDEIIAD00718358",1,1,10
"TQRMNORUUHLLNMCDEIIAD00718358",1,2,8
"TQRMNOPTTHLMNPCDEIIAD00718360",1,1,6
"TQRMNOPVUHLMNPCDEIIAD00779803",1,1,10
"TQRMNORSUHLMNPCDEIIAD00718267",2,1,5
"TQRMNORSUHLMNPCDEIIAD00718267",2,2,7
"TQRMNORUXHKKNQCDEIIAD00791292",1,1,6
"TQRMNOPPXHJNKSCDEIOAH00793567",1,1,4
"TQRMNOPVRHMNKSCDEIOAH00710712",1,1,6
"TQRMNOPQYHMNKTCDEIOAH00710713",1,1,8
"TQRMNOPQYHMNKTCDEIOAH00710713",1,2,7
"TQRMNORRYHMNKTCDEIOAH00711398",1,2,12
"TQRMNOQVRHJOKUCDEIOAH00793568",1,1,3
"TQRMNOTXSHKOLMCDEGNFJ00789584",1,2,4
"TQRMNOTQRHJMLPCDEGNFJ00793598",1,1,9
"TQRMNOUYTHKOLQCDEFLID00787805",1,1,8
"TQRMNOSPQHLMLQCDEFLID00715024",1,1,1
"TQRMNOSPQHLMLQCDEFLID00715024",1,2,7
"TQRMNORXTHKOLSCDEFLID00787825",1,1,6
"TQRMNORXTHKOLSCDEFLID00787825",1,2,10
"TQRMNOPYTHKMKNCDEGGFB00788553",1,1,1
"TQRMNORXPHMOLTCDEFIAH00709992",1,1,9
"TQRMNOQUYHLMKPCDEFIAH00714545",1,1,4
"TQRMNOPSSHLMKRCDEFPCH00715638",1,1,1
"TQRMNOQUTHLOKUCDEFPCH00715639",1,1,4
"TQRMNOQUTHLOKUCDEFPCH00715639",1,3,0
"TQRMNOPVTHJOKPCDEFKID00793160",1,1,5
"TQRMNOPVTHJOKPCDEFKID00793160",1,2,4
"TQRMNOSRUHMOKPCDEFKID00711172",1,1,7
"TQRMNORPPHJOKSCDEHNHB00793162",1,2,4
"TQRMNORPPHJOKSCDEHNHB00793162",1,3,5
"TQRMNOQRSHMOLOCDEFOCD00710955",1,2,9
"TQRMNOQRSHMOLOCDEFOCD00710955",1,3,4
"TQRMNOQRSHMOLOCDEFOCD00710955",1,4,4
"TQRMNOPTRHKMLQCDEFOCD00788326",1,2,6
"TQRMNOPTRHKMLQCDEFOCD00788326",1,5,5
"TQRMNOSVRHKNKMCDEFOCD00788334",1,1,4
"TQRMNOSRWHKOKMCDEFPCH00793194",1,2,4
"TQRMNOPRQHJLLNCDEHPJB00793225",1,1,4
"TQRMNOPYRHKMQNCDEIJAH00791930",1,1,5
"TQRMNOPYRHKMQNCDEIJAH00791930",1,2,8
"TQRMNORYUHMKRLCDEIJAH00711092",1,1,8
"TQRMNORYUHMKRLCDEIJAH00711092",1,2,10
"TQRMNOSYUHKMLOCDEIMBF00792591",1,1,2
"TQRMNOSYUHKMLOCDEIMBF00792591",1,2,2
"TQRMNORSXHLMLOCDEIMBF00719905",1,2,2
"TQRMNOUTXHJLKRCDEFKID00793247",1,1,8
"TQRMNOPPQHMKKRCDEFKID00710699",1,1,5
"TQRMNOQPUHJKKOCDEOJAH00793248",1,1,4
"TQRMNOQPUHJKKOCDEOJAH00793248",1,2,5
"TQRMNOQRVHLOKQCDEOJAH00720350",1,2,3
"TQRMNOPVPHMNKQCDEGJBF00709890",1,2,7
"TQRMNOQTPHKMLNCDEGPDJ00789800",1,1,1
"TQRMNOQTPHKMLNCDEGPDJ00789800",1,2,3
"TQRMNOSUWHKLLOCDEGPDJ00789854",1,1,1
"TQRMNOQSXHKOLPCDEGPDJ00789862",1,2,4
"TQRMNORPPHMOKPCDEGGFB00711434",1,1,5
"TQRMNORPPHMOKPCDEGGFB00711434",1,2,3
"TQRMNOPYWHMNLSCDEHJGH00710960",1,1,3
"TQRMNOPYWHMNLSCDEHJGH00710960",1,2,3
"TQRMNOPWRHJNLRCDEHJGH00793309",1,1,1
"TQRMNOPWRHJNLRCDEHJGH00793309",1,3,2
"TQRMNOPTTHJMMLCDEHJGH00793310",1,3,2
"TQRMNOPTTHJMMLCDEHJGH00793310",1,4,1
"TQRMNORPXHKNLMCDEHJGH00790183",4,1,0
"TQRMNORPXHKNLMCDEHJGH00790183",4,2,1
"TQRMNORPXHKNLMCDEHJGH00790183",1,2,1
"TQRMNOSVRHLMLMCDEHJGH00717225",1,4,3
"TQRMNOPPRHLMLNCDEHJGH00717226",1,1,2
"TQRMNOPPRHLMLNCDEHJGH00717226",1,2,2
"TQRMNOPPSHLMLNCDEHJGH00717220",1,3,2
"TQRMNOSUYHKLLMCDEHGHJ00789936",1,1,1
"TQRMNOQRTHJMKTCDEHIBB00793384",1,1,3
"TQRMNOQRTHJMKTCDEHIBB00793384",1,2,3
"TQRMNOPTVHLMLLCDEHIBB00717059",1,1,0
"TQRMNOPTWHLMLLCDEHIBB00717072",1,1,1
"TQRMNOPTWHLMLLCDEHIBB00717072",1,2,2
"TQRMNOPTWHLMLLCDEHIBB00717072",1,3,0
"TQRMNOPTWHLMLLCDEHIBB00717072",1,4,1
"TQRMNORPUHLNLMCDEHIBB00717073",1,1,2
"TQRMNOPXUHKMQNCDEIJAH00793414",1,2,8
"TQRMNORQXHLMRLCDEIJAH00780267",1,1,7
"TQRMNORQXHLMRLCDEIJAH00780267",1,2,5
"TQRMNOPUPHLMPPCDEIJAH00793415",1,1,7
"TQRMNOQUXHJNLOCDEFOCD00793416",1,1,1
"TQRMNOQWXHKNKNCDEFOCD00788265",2,1,2
"TQRMNOTXVHKOLOCDEGLDF00789511",1,1,4
"TQRMNOQRVHMOLOCDEGLDF00711501",1,2,7
"TQRMNOTPYHMOLOCDEGLDF00711503",1,1,3
"TQRMNOPWWHMMMLCDEGJBF00788941",1,1,6
"TQRMNOPWWHMMMLCDEGJBF00788941",1,2,7
"TQRMNOSPPHKLKUCDEHIBB00790051",1,1,3
"TQRMNORRUHMMKUCDEHIBB00710642",1,3,3
"TQRMNORRUHMMKUCDEHIBB00710642",1,4,3
"TQRMNORSYHKOLPCDEHIBB00790062",1,1,5
"TQRMNOSPYHKLKUCDEFOCD00788288",1,1,4
"TQRMNOPWQHKMLLCDEGLDF00789460",1,2,6
"TQRMNOQYRHMKLLCDEGLDF00711556",1,1,3
"TQRMNOQVSHKKKMCDEOHCH00792954",1,1,3
"TQRMNOQVSHKKKMCDEOHCH00792954",1,2,2
"TQRMNOPXTHKOLPCDEFJAH00787510",1,1,4
"TQRMNORQSHKOLPCDEFJAH00787523",1,1,6
"TQRMNORQSHKOLPCDEFJAH00787523",1,3,15
"TQRMNOPQSHJMKUCDEIKAH00793512",1,1,7
"TQRMNOTUTHLMOLCDEIJAH00793545",1,1,13
"TQRMNOTUTHLMOLCDEIJAH00793545",1,2,8
"TQRMNORYRHLMKMCDEIKAH00719725",1,1,10
"TQRMNORPQHJLLLCDEIOAH00793569",1,3,7
"TQRMNOPTXHJMLLCDEHIBB00793570",1,1,3
"TQRMNOPTXHJMLLCDEHIBB00793570",1,2,4
"TQRMNOUVRHKOLPCDEHIBB00790052",1,1,1
"TQRMNORTXHKLKSCDEFMDB00788068",1,2,7
"TQRMNORTVHLOLOCDEFNFF00715314",2,1,1
"TQRMNOSTRHMLLMCDEIGED00793601",1,1,10
"TQRMNOPRRHLMLNCDEIGED00717978",1,1,4
"TQRMNOSWTHKOKMCDEFOCD00788339",1,1,2
"TQRMNOSWTHKOKMCDEFOCD00788339",1,2,8
"TQRMNOPYPHKKKNCDEFPCH00788452",1,2,8
"TQRMNORRXHJOKQCDEOJAH00793602",1,1,3
"TQRMNORRXHJOKQCDEOJAH00793602",1,2,6
"TQRMNOQTQHLLLMCDEFPCH00776939",1,1,1
"TQRMNOTUUHJOLQCDEOHCH00793135",1,1,4
"TQRMNOQSQHLOLRCDEFLID00793136",1,1,5
"TQRMNOQSQHLOLRCDEFLID00793136",1,2,5
"TQRMNOPQXHMOLPCDEFLID00710841",1,1,9
"TQRMNOPQXHMOLPCDEFLID00710841",1,2,9
"TQRMNOQTVHMOLPCDEFLID00710855",1,1,7
"TQRMNORPPHJOKSCDEHNHB00793162",1,10,5
"TQRMNORXYHMNLMCDEHNHB00711387",1,2,3
"TQRMNOQQYHJNKUCDEHNHB00793163",1,1,1
"TQRMNOQQYHJNKUCDEHNHB00793163",1,3,9
"TQRMNOQQYHJNKUCDEHNHB00793163",1,4,3
"TQRMNOQQYHJNKUCDEHNHB00793163",1,5,5
"TQRMNORPTHJNKUCDEHNHB00793164",1,1,5
"TQRMNOPXVHJLLPCDEHMHF00793195",1,1,4
"TQRMNOQSVHLMLQCDEHMHF00717492",1,1,2
"TQRMNOQSVHLMLQCDEHMHF00717492",1,3,3
"TQRMNOQSVHLMLQCDEHMHF00717492",1,4,5
"TQRMNOSPPHJNLQCDEHMHF00793196",1,1,4
"TQRMNORRPHKLKMCDEHGHJ00789955",1,1,5
"TQRMNORRPHKLKMCDEHGHJ00789955",1,2,4
"TQRMNOPRXHKNKOCDEHGHJ00789961",1,1,3
"TQRMNOQRSHMLKMCDEGIBJ00710403",1,1,6
"TQRMNOQRSHMLKMCDEGIBJ00710403",1,2,6
"TQRMNOSPXHMLKMCDEGIBJ00793226",1,1,5
"TQRMNORYYHMOKNCDEGIBJ00710709",1,2,5
"TQRMNOUTTHJOKPCDEGIBJ00793227",1,1,6
"TQRMNOUTTHJOKPCDEGIBJ00793227",1,2,5
"TQRMNOPPRHLKLNCDEFLID00715026",1,1,6
"TQRMNOTQQHMMLNCDEFLID00711273",1,1,4
"TQRMNOTQQHMMLNCDEFLID00711273",1,2,6
"TQRMNOPUSHLNKPCDEGJBF00716119",1,3,7
"TQRMNOPXUHJMKRCDEGJBF00793249",1,1,9
"TQRMNOTUTHJMKRCDEGJBF00793250",1,2,12
"TQRMNOTUTHJMKRCDEGJBF00793250",1,3,18
"TQRMNOTUTHJMKRCDEGJBF00793250",1,4,11
"TQRMNOTUTHJMKRCDEGJBF00793250",1,5,7
"TQRMNOTUTHJMKRCDEGJBF00793250",1,6,8
"TQRMNOQVVHLOKQCDEGJBF00716121",1,1,5
"TQRMNOQQWHJMKSCDEGJBF00793251",1,1,10
"TQRMNOQQWHJMKSCDEGJBF00793251",1,2,8
"TQRMNOQTQHLMKQCDEGGFB00715785",1,1,5
"TQRMNOQTQHLMKQCDEGGFB00715785",1,2,3
"TQSMNOSRUHJNKPCDEGGFB00793278",1,1,1
"TQSMNOSRUHJNKPCDEGGFB00793278",1,2,2
"TQRMNORRSHJMKQCDEGGFB00793279",1,2,9
"TQRMNOPVVHMMKQCDEGGFB00711436",1,3,5
"TQRMNORXXHJOMMCDEHJGH00793311",1,2,5
"TQRMNORXXHJOMMCDEHJGH00793311",1,3,2
"TQRMNOQRTHLMMMCDEHJGH00717248",1,2,4
"TQRMNOQRTHLMMMCDEHJGH00717248",1,3,4
"TQRMNOPQUHJOLPCDEGOIH00793312",1,2,3
"TQRMNORQPHMOLPCDEGOIH00710398",1,1,4
"TQRMNORQPHMOLPCDEGOIH00710398",1,2,3
"TQRMNOSQPHJOLQCDEGOIH00793313",1,2,1
"TQRMNOQYSHKMKMCDEGOIH00789635",1,2,9
"TQRMNOQYSHKMKMCDEGOIH00789635",1,3,4
"TQRMNOTTPHKNLNCDEHJGH00790216",1,2,0
"TQRMNOPWSHLOKTCDEGNFJ00716599",1,1,3
"TQRMNOPWSHLOKTCDEGNFJ00716599",1,2,8
"TQRMNOQSRHMNKUCDEGNFJ00711415",1,2,7
"TQRMNOQXRHLOKUCDEGNFJ00716620",1,1,5
"TQRMNOQXRHLOKUCDEGNFJ00716620",1,2,2
"TQRMNORPUHLNLMCDEHIBB00717073",1,2,1
"TQRMNORXTHMMLMCDEHIBB00790084",1,1,1
"TQRMNORXTHMMLMCDEHIBB00790084",1,2,0
"TQRMNPWVPHJOKUCDEHIBB00793385",1,1,2
"TQRMNPWVQHJOKUCDEHIBB00793386",1,1,2
"TQRMNPWVQHJOKUCDEHIBB00793386",1,2,1
"TQRMNOPTVHJMLLCDEHIBB00793387",1,1,2
"TQRMNOPTVHJMLLCDEHIBB00793387",1,2,2
"TQRMNOPVWHJMKSCDEIHJF00793417",1,2,3
"TQRMNOPVWHJMKSCDEIHJF00793417",1,3,5
"TQRMNORSQHLMKPCDEIHJF00718089",1,1,2
"TQRMNORSQHLMKPCDEIHJF00718089",1,2,6
"TQRMNOQSQHKLTSCDEIJAH00793418",1,1,6
"TQRMNOQSQHKLTSCDEIJAH00793418",1,2,10
"TQRMNOQUQHMKKOCDEIJAH00710544",2,1,12
"TQRMNOPXTHKKQRCDEIJAH00791686",51,1,4
"TQRMNORQPHLKPLCDEIJAH00793419",1,1,5
"TQRMNOTPYHMOLOCDEGLDF00711503",1,3,2
"TQRMNOQSWHLOLNCDEGLDF00793448",1,1,4
"TQRMNOQSWHLOLNCDEGLDF00793448",1,2,3
"TQRMNOSPYHLOLNCDEGLDF00716435",1,1,3
"TQRMNOQTTHMOLLCDEGKDB00711451",1,1,8
"TQRMNOQTTHMOLLCDEGKDB00711451",1,4,12
"TQRMNOQYRHMKLLCDEGLDF00711556",1,3,3
"TQRMNORRUHJOLLCDEGLDF00793484",1,4,8
"TQRMNOPPVHKKNMCDEIIAD00791329",1,1,8
"TQRMNOPPVHKKNMCDEIIAD00791329",1,2,6
"TQRMNOPPYHKKNMCDEIIAD00791354",1,1,10
"TQRMNOPPYHKKNMCDEIIAD00791354",1,2,9
"TQRMNOPPYHKKNMCDEIIAD00791354",1,3,13
"TQRMNORUWHJOKNCDEFIAH00793485",1,1,8
"TQRMNOVXYHJOKNCDEFIAH00793486",1,1,9
"TQRMNOVXYHJOKNCDEFIAH00793486",1,2,7
"TQRMNOVXYHJOKNCDEFIAH00793486",1,3,6
"TQRMNOSWVHKLLMCDEIKAH00792540",1,1,8
"TQRMNOSWVHKLLMCDEIKAH00792540",1,2,8
"TQRMNOPRRHLMLNCDEIKAH00719758",1,1,2
"TQRMNOSRRHKMLQCDEFJAH00787426",1,1,7
"TQRMNORXXHJMLQCDEFJAH00793513",1,1,7
"TQRMNOQXPHJNKOCDEIKAH00793547",1,1,6
"TQRMNOPVQHLNKOCDEIKAH00719728",1,1,10
"TQRMNOPVRHLNKOCDEIKAH00719729",1,1,6
"TQRMNOPVXHLNKOCDEIKAH00719730",1,1,6
"TQRMNOPVXHLNKOCDEIKAH00719730",1,2,13
"TQRMNOSPVHKMKNCDEFMDB00793571",1,1,9
"TQRMNORTWHKNKNCDEFMDB00793572",1,2,4
"TQRMNOURWHMOKMCDEHIBB00710289",1,1,0
"TQRMNOSPRHMOKNCDEHIBB00710290",1,2,0
"TQRMNOSPRHMOKNCDEHIBB00710290",1,5,2
"TQRMNOSPRHMOKNCDEHIBB00710290",1,6,3
"TQRMNOSPSHMOKNCDEHIBB00708984",1,1,3
"TQRMNOSPSHMOKNCDEHIBB00708984",1,2,3
"TQRMNORWXHJMMUCDEIJAH00793137",1,1,8
"TQRMNOPXPHLNLRCDEFJAH00714668",1,1,4
"TQRMNOPXPHLNLRCDEFJAH00714668",1,2,8
"TQRMNOPSWHMOLPCDEGIBJ00710999",1,1,0
"TQRMNOPSWHMOLPCDEGIBJ00710999",1,2,5
"TQRMNOPSWHMOLPCDEGIBJ00710999",1,3,3
"TQRMNOPTYHKNKPCDEHMHF00790473",1,1,2
"TQRMNOSTTHKMKQCDEHMHF00790475",1,1,3
"TQRMNOSTTHKMKQCDEHMHF00790475",1,2,4
"TQRMNOSPXHJNKPCDEHMHF00793166",1,1,2
"TQRMNOSPXHJNKPCDEHMHF00793166",1,2,5
"TQRMNOQRVHKOKRCDEHMHF00790546",1,1,6
"TQRMNOQRVHKOKRCDEHMHF00790546",1,3,5
"TQRMNOQRVHKOKRCDEHMHF00790546",1,4,4
"TQRMNOSXVHLLKOCDEHGHJ00716976",1,1,9
"TQRMNOSXVHLLKOCDEHGHJ00716976",1,2,4
"TQRMNOQWYHMOKTCDEGOIH00710645",1,1,3
"TQRMNOQWYHMOKTCDEGOIH00710645",1,2,4
"TQRMNOQWYHMOKTCDEGOIH00710645",1,3,5
"TQRMNOQWYHMOKTCDEGOIH00710645",1,5,2
"TQRMNOQWYHMOKTCDEGOIH00710645",1,6,3
"TQRMNORYSHJOLOCDEGOIH00793197",1,1,0
"TQRMNORYSHJOLOCDEGOIH00793197",1,2,6
"TQRMNORYSHJOLOCDEGOIH00793197",1,3,4
"TQRMNOPXVHMMLMCDEGOIH00710397",2,1,0
