"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNOPRXHMNKOCDEIMBF00712186",1,2,8
"TQRMNORYXHMNLNCDEGOIH00711124",1,5,1
"TQRMNOQQQHKNOQCDEIIAD00791494",1,1,11
"TQRMNOQXXHJOLLCDEFOCD00797386",1,1,0
"TQRMNOQXXHJOLLCDEFOCD00797386",1,2,4
"TQRMNOQYPHJOLLCDEFOCD00797387",1,1,0
"TQRMNOQYPHJOLLCDEFOCD00797387",1,4,8
"TQRMNORXUHKMLRCDEFKID00787604",1,1,10
"TQRMNORRYHKNLUCDEFKID00787538",1,1,5
"TQRMNORRYHKNLUCDEFKID00787538",1,2,7
"TQRMNOQTWHLMMLCDEFKID00714911",1,1,5
"TQRMNOQTWHLMMLCDEFKID00714911",1,2,13
"TQRMNOTXPHJLKNCDEIHJF00796970",1,1,4
"TQRMNOTXPHJLKNCDEIHJF00796970",1,2,7
"TQRMNOSWPHKOPMCDEIJAH00796971",1,1,10
"TQRMNOSWPHKOPMCDEIJAH00796971",1,3,14
"TQRMNOPRUHLMPUCDEIJAH00780879",1,1,11
"TQRMNOPRUHLMPUCDEIJAH00780879",1,2,8
"TQRMNOQYQHLMPUCDEIJAH00719288",1,2,9
"TQRMNOPUQHJOMOCDEGJBF00796972",1,1,3
"TQRMNOPQYHJMLOCDEGGFB00796994",1,3,7
"TQRMNORVYHJOLPCDEGGFB00796996",1,1,4
"TQRMNORWPHJOLPCDEGGFB00796997",1,1,2
"TQRMNORWPHJOLPCDEGGFB00796997",1,2,0
"TQRMNORWPHJOLPCDEGGFB00796997",1,3,6
"TQRMNOQRYHJMLQCDEGGFB00795688",1,3,2
"TQRMNORSPHLMLTCDEIJAH00719262",1,1,10
"TQRMNORSPHLMLTCDEIJAH00719262",1,3,12
"TQRMNOUUTHKMLRCDEIJAH00797024",1,1,8
"TQRMNOQVTHMLLQCDEIJAH00719428",1,1,9
"TQRMNOQVTHMLLQCDEIJAH00719428",1,2,7
"TQRMNOQQVHJOKPCDEOJAH00797051",1,1,2
"TQRMNORSYHKOKQCDEOJAH00793003",1,2,5
"TQRMNOSVQHKMKRCDEHIBB00790055",1,1,0
"TQRMNOSVQHKMKRCDEHIBB00790055",1,2,1
"TQRMNOQTYHMNKQCDEIIAD00718545",2,1,4
"TQRMNOPSVHLNKSCDEIIAD00779787",1,1,8
"TQRMNOPSWHLNKSCDEIIAD00718487",1,1,7
"TQRMNOPSWHLNKSCDEIIAD00718487",1,2,17
"TQRMNORQYHJLRNCDEIJAH00797081",1,1,16
"TQRMNORPWHLMSUCDEIJAH00719329",1,1,12
"TQSMNOQRSHLOTOCDEIJAH00797082",1,1,10
"TQSMNOQRSHLOTOCDEIJAH00797082",1,2,4
"TQRMNOSQVHLMROCDEIJAH00719349",1,1,11
"TQRMNOPRXHKLOUCDEIJAH00791956",1,2,14
"TQRMNORRWHMMPMCDEIJAH00709862",1,1,4
"TQRMNOQWQHLNLNCDEOJAH00720400",1,2,3
"TQRMNOQWVHLNLNCDEOJAH00720401",1,1,9
"TQRMNOQWVHLNLNCDEOJAH00720401",1,2,4
"TQRMNOQWVHLNLNCDEOJAH00720401",1,4,8
"TQRMNOUSVHJOKOCDEFMDB00797144",1,3,12
"TQRMNOUSVHJOKOCDEFMDB00797144",1,4,7
"TQRMNOQUTHKOKPCDEFMDB00797146",1,2,6
"TQRMNORSXHLMKQCDEFMDB00715231",1,1,4
"TQRMNORSXHLMKQCDEFMDB00715231",1,2,4
"TQRMNOSSXHLMKQCDEFMDB00715232",1,1,7
"TQRMNOQSXHLKLMCDEFIAH00797180",1,1,6
"TQRMNOQPXHJOLNCDEFIAH00797181",1,1,10
"TQRMNOQPXHJOLNCDEFIAH00797181",1,2,6
"TQRMNOQPXHKMKTCDEFIAH00787269",1,1,12
"TQRMNOQPXHKMKTCDEFIAH00787269",1,2,4
"TQRMNOQQYHKMKUCDEFIAH00797182",1,2,8
"TQRMNORSVHMMKPCDEGLDF00716463",1,3,4
"TQRMNORVWHMOKQCDEGLDF00708686",1,2,6
"TQRMNOPSVHKNKUCDEIOAH00792725",1,1,9
"TQRMNOPSVHKNKUCDEIOAH00792725",1,3,10
"TQRMNORXWHLNLOCDEIGED00717939",1,1,7
"TQRMNOYXUHKMLQCDEIGED00791074",1,1,3
"TQRMNOQYVHMNQMCDEIJAH00792055",1,3,14
"TQRMNOSUUHMOQQCDEIJAH00711284",1,1,5
"TQRMNOTQPHKMPUCDEIJAH00791801",1,1,10
"TQRMNORTSHMLLLCDEIOAH00708999",1,2,3
"TQRMNOUQRHJMLMCDEIOAH00797255",1,1,4
"TQRMNOUQRHJMLMCDEIOAH00797255",1,2,5
"TQRMNORSWHKMLNCDEIOAH00792807",1,1,7
"TQRMNOTQRHKNKNCDEIOAH00797256",1,1,8
"TQRMNORSYHMOKMCDEOJAH00720310",1,1,5
"TQRMNOQYUHLMKQCDEIKAH00719772",2,1,3
"TQRMNOQWRHMOKPCDEIKAH00711654",1,1,4
"TQRMNOQWRHMOKPCDEIKAH00711654",1,2,7
"TQRMNOUTPHKOLOCDEFIAH00787344",1,1,7
"TQRMNORVVHJOKQCDEHNHB00797320",1,1,2
"TQRMNOQQWHJKKRCDEHNHB00797321",1,1,2
"TQRMNOQQWHJKKRCDEHNHB00797321",1,2,2
"TQRMNOPWVHMOLLCDEIMBF00711994",2,1,1
"TQRMNOQXWHJOKSCDEIMBF00797322",1,1,5
"TQRMNOQTQHMNLMCDEGJBF00712080",1,2,8
"TQRMNOQTQHMNLMCDEGJBF00712080",1,3,12
"TQRMNOQTQHMNLMCDEGJBF00712080",1,4,10
"TQRMNOSVXHJOKMCDEGKDB00797348",1,2,9
"TQRMNOPUVHJOKNCDEGKDB00797349",1,1,10
"TQSMNOPWVHMOLLCDEFOCD00708813",1,1,3
"TQSMNOPWVHMOLLCDEFOCD00708813",1,2,4
"TQSMNOPWYHMOLLCDEFOCD00715518",1,1,2
"TQSMNOQPUHKOLNCDEFOCD00788372",1,1,5
"TQSMNOQPUHKOLNCDEFOCD00788372",1,2,3
"TQRMNOQQRHKOLNCDEFOCD00788384",1,3,3
"TQRMNORSXHKOLOCDEFOCD00797388",1,1,4
"TQRMNORSXHKOLOCDEFOCD00797388",1,2,6
"TQRMNOQUYHJNLOCDEFOCD00797389",1,1,3
"TQRMNORPYHLOKSCDEGIBJ00797419",1,1,3
"TQRMNOSUPHJOKRCDEGIBJ00797420",1,1,1
"TQRMNOSUPHJOKRCDEGIBJ00797420",1,3,5
"TQRMNOSUPHJOKRCDEGIBJ00797420",1,4,3
"TQRMNOVYPHJOKRCDEGIBJ00797421",1,2,6
"TQRMNOVYPHJOKRCDEGIBJ00797421",1,3,5
"TQRMNOPUQHJOMOCDEGJBF00796972",1,2,6
"TQRMNOQPPHMOKMCDEHLEH00708722",1,1,3
"TQRMNOQPPHMOKMCDEHLEH00708722",1,2,2
"TQRMNOQPPHMOKMCDEHLEH00708722",1,3,1
"TQRMNORQQHLKKNCDEHLEH00717402",1,1,1
"TQRMNORQTHLKKNCDEHLEH00778809",1,1,2
"TQRMNORQTHLKKNCDEHLEH00778809",1,2,2
"TQRMNOTUPHLKKNCDEHLEH00717403",1,1,1
"TQRMNOTUPHLKKNCDEHLEH00717403",1,2,2
"TQSMNOPSPHMOLQCDEGGFB00709772",1,1,5
"TQSMNOPSPHMOLQCDEGGFB00709772",1,2,1
"TQSMNOPSPHMOLQCDEGGFB00709772",1,3,5
"TQRMNOPSSHJNLTCDEIKAH00797000",1,1,5
"TQRMNOPSSHJNLTCDEIKAH00797000",1,2,3
"TQRMNOQVYHMOMLCDEIKAH00709828",1,1,6
"TQRMNOQVYHMOMLCDEIKAH00709828",1,2,10
"TQRMNOQQSHJMMSCDEIJAH00797026",1,1,11
"TQSMNOSYXHMNLUCDEIJAH00797027",1,1,9
"TQSMNOSYXHMNLUCDEIJAH00797027",1,2,5
"TQRMNORUUHLNMQCDEIJAH00719431",1,1,11
"TQRMNORUUHLNMQCDEIJAH00719431",1,2,7
"TQRMNORUTHKMMNCDEIJAH00791912",1,1,7
"TQRMNORUTHKMMNCDEIJAH00791912",1,2,10
"TQRMNOPPQHLNKTCDEIIAD00780107",1,1,8
"TQRMNOPPQHLNKTCDEIIAD00780107",1,2,14
"TQRMNOPPRHLNKTCDEIIAD00797052",1,1,18
"TQRMNOXYYHJOKMCDEGKDB00797053",1,1,4
"TQRMNOYPQHJOKMCDEGKDB00797054",1,1,3
"TQRMNOPRSHLNKMCDEGKDB00716362",1,2,6
"TQRMNOQRPHJOKOCDEGKDB00797055",1,2,7
"TQRMNORSTHKMQUCDEIJAH00791546",1,1,11
"TQRMNORSTHKMQUCDEIJAH00791546",1,6,8
"TQRMNOTSPHKMQUCDEIJAH00791559",1,1,14
"TQRMNOTSSHKMQUCDEIJAH00791565",1,1,10
"TQRMNOTSSHKMQUCDEIJAH00791565",1,2,6
"TQRMNORXUHKOSOCDEIJAH00791833",1,2,4
"TQRMNOURVHJKKMCDEHJGH00797116",1,1,2
"TQRMNOURVHJKKMCDEHJGH00797116",1,3,3
"TQRMNOURVHJKKMCDEHJGH00797116",1,4,5
"TQRMNOPRWHKMKMCDEHJGH00790266",1,1,0
"TQRMNOPRWHKMKMCDEHJGH00790266",1,2,1
"TQRMNOPRWHKMKMCDEHJGH00790266",1,3,5
"TQRMNOPRWHKMKMCDEHJGH00790266",1,5,2
"TQRMNOSTSHJOKSCDEFMDB00797149",1,1,7
"TQRMNOSVQHJOMMCDEFIAH00797150",1,1,4
"TQRMNOSVQHJOMMCDEFIAH00797150",1,2,4
"TQRMNORWRHLMKOCDEFJAH00775863",1,1,5
"TQRMNOPTVHJOKQCDEOJAH00797151",1,1,1
"TQRMNOPTVHJOKQCDEOJAH00797151",1,2,3
"TQRMNOQTTHLOKRCDEOJAH00720375",1,1,4
"TQRMNOQTTHLOKRCDEOJAH00720375",1,2,9
"TQRMNOPTUHKMLQCDEFOCD00788276",1,1,0
"TQRMNOPTUHKMLQCDEFOCD00788276",1,2,4
"TQRMNOQUUHMOKRCDEGKDB00708901",1,1,8
"TQRMNOPYRHKMKPCDEGPDJ00797184",1,1,0
"TQRMNOPYXHKMKPCDEGPDJ00789859",1,1,2
"TQRMNOPYXHKMKPCDEGPDJ00789859",1,3,0
"TQRMNOPYXHKMKPCDEGPDJ00789859",1,4,0
"TQRMNOYXUHKMLQCDEIGED00791074",1,2,4
"TQRMNOSQVHLNLPCDEIGED00718021",1,2,6
"TQRMNOQXTHLMLQCDEIGED00717941",1,1,9
"TQRMNOQWYHLOKMCDEHLEH00717330",1,1,0
"TQRMNOQWYHLOKMCDEHLEH00717330",1,2,3
"TQRMNOSUVHKNQLCDEIJAH00792180",1,3,12
"TQSMNORRQHJMQTCDEIJAH00797228",1,1,6
"TQRMNORRRHJMQTCDEIJAH00797229",1,1,6
"TQRMNORRRHJMQTCDEIJAH00797229",1,2,10
"TQRMNOPSWHMMQTCDEIJAH00711289",1,1,9
"TQRMNOPSWHMMQTCDEIJAH00711289",1,2,13
"TQRMNOPSWHMMQTCDEIJAH00711289",1,3,8
"TQRMNOPUTHLMSUCDEIJAH00718897",1,1,12
"TQRMNOQRQHKMKUCDEFIAH00787304",1,1,5
"TQRMNOQWWHLOKMCDEOJAH00720321",1,3,8
"TQRMNOSVTHLOKMCDEOJAH00720312",1,1,6
"TQRMNORYRHLOKQCDEIMBF00719865",1,1,8
"TQRMNORXSHJNLRCDEFIAH00797289",1,1,3
"TQRMNORXSHJNLRCDEFIAH00797289",1,2,7
"TQRMNORQQHMOLQCDEFIAH00787339",1,1,7
"TQRMNORQQHMOLQCDEFIAH00787339",1,2,7
"TQRMNOTVSHMOLQCDEFIAH00787356",1,1,5
"TQRMNOTVSHMOLQCDEFIAH00787356",1,2,7
"TQRMNOQSUHLNMLCDEIKAH00719739",1,1,3
"TQRMNOQSUHLNMLCDEIKAH00719739",1,2,4
"TQRMNOPSUHMNLUCDEIKAH00712061",1,1,6
"TQRMNOPXXHMOLMCDEIMBF00713536",2,2,6
"TQRMNORWRHJNKTCDEIMBF00797324",1,1,6
"TQRMNOSPWHJMLLCDEIMBF00797325",1,1,12
"TQRMNOSPWHJMLLCDEIMBF00797325",1,2,12
"TQRMNOSTTHLMKTCDEIMBF00719921",1,1,4
"TQRMNOSTTHLMKTCDEIMBF00719921",1,2,4
"TQRMNOPWVHMLLOCDEIMBF00710113",1,1,12
"TQRMNOPRSHJMKSCDEGLDF00797352",1,1,0
"TQRMNOPRSHJMKSCDEGLDF00797352",1,2,5
"TQRMNOPRTHJMKSCDEGLDF00797353",1,3,3
"TQRMNOPRTHJMKSCDEGLDF00797353",1,5,6
"TQRMNOPSQHLNKQCDEGLDF00716495",1,1,3
"TQRMNOPSQHLNKQCDEGLDF00716495",1,2,5
"TQRMNOQUYHJNLOCDEFOCD00797389",1,3,4
"TQRMNOPUVHMNLPCDEFOCD00709299",1,1,2
"TQRMNOQPVHMMKUCDEGPDJ00709850",2,1,1
"TQRMNOQRXHLLKRCDEGPDJ00716906",1,1,3
"TQRMNOQRXHLLKRCDEGPDJ00716906",1,2,3
"TQRMNOQRXHLLKRCDEGPDJ00716906",1,3,6
"TQRMNOQYSHLKKTCDEGPDJ00716885",1,1,0
"TQRMNOQQUHMLKUCDEHNHB00797390",1,1,4
"TQRMNOQQUHMLKUCDEHNHB00797390",1,2,4
"TQRMNOPWUHMOKPCDEGIBJ00712030",2,1,1
"TQRMNORXYHLOKUCDEGIBJ00715890",1,1,2
"TQRMNORYPHLOKUCDEGIBJ00715956",1,1,2
"TQRMNORYWHLOKUCDEGIBJ00715957",1,1,4
"TQRMNORYWHLOKUCDEGIBJ00715957",1,2,3
"TQRMNORYWHLOKUCDEGIBJ00715957",1,4,7
"TQRMNORTTHMOKMCDEIKAH00709214",1,3,9
"TQRMNOQVUHKMKPCDEIKAH00796973",1,2,5
"TQRMNOSPQHLLKRCDEIKAH00781085",1,1,13
"TQRMNOQQQHKOLPCDEFPCH00788467",1,1,7
"TQRMNOPPUHMMLPCDEFPCH00710178",1,1,8
"TQRMNOQVYHMOMLCDEIKAH00709828",1,5,6
"TQRMNOQVYHMOMLCDEIKAH00709828",1,9,9
"TQRMNORRYHKOLOCDEHIBB00790100",1,1,0
"TQRMNORRYHKOLOCDEHIBB00790100",1,3,1
"TQRMNORRYHKOLOCDEHIBB00790100",1,4,7
"TQRMNOSRYHJMKTCDEHIBB00797003",1,2,2
"TQRMNOSRYHJMKTCDEHIBB00797003",1,3,5
"TQRMNOUWQHKOMPCDEIJAH00792337",1,1,2
"TQRMNOQVSHKMKRCDEHIBB00797028",1,1,2
"TQRMNOSXYHKMKRCDEHIBB00790042",2,1,3
"TQRMNOQWPHLMKRCDEHIBB00797029",1,1,1
"TQRMNORVVHLMKRCDEHIBB00717087",1,3,6
"TQRMNORVVHLMKRCDEHIBB00717087",1,4,1
"TQRMNORWYHLMKRCDEHIBB00717088",1,1,2
"TQRMNORWYHLMKRCDEHIBB00717088",1,2,5
"TQRMNOQVRHKMKPCDEOJAH00793044",1,1,5
"TQRMNOTRUHKNKOCDEIJAH00792004",1,1,10
"TQRMNOPTQHMMKPCDEIJAH00709768",1,1,8
"TQRMNOPTQHMMKPCDEIJAH00709768",1,2,7
"TQRMNOTSYHLOKPCDEIJAH00797058",1,1,9
"TQRMNOUPUHKLSPCDEIJAH00797084",1,1,10
"TQRMNOSTSHKLSRCDEIJAH00791947",1,1,8
"TQRMNOSTSHKLSRCDEIJAH00791947",1,2,11
"TQRMNOPQPHJMTRCDEIJAH00797086",1,1,9
"TQRMNOPQPHJMTRCDEIJAH00797086",1,2,9
"TQRMNOQUWHJMTSCDEIJAH00797088",1,1,11
"TQRMNOQUWHJMTSCDEIJAH00797088",1,2,7
"TQRMNORQWHMOKQCDEHNHB00709647",1,1,4
"TQRMNOSWXHJMMNCDEFKID00797118",1,1,3
"TQRMNOSWXHJMMNCDEFKID00797118",1,3,8
"TQRMNOQPWHJOLNCDEHMHF00797119",1,1,4
"TQRMNOQPWHJOLNCDEHMHF00797119",1,2,7
"TQRMNOPQPHMNLQCDEHJGH00709362",1,3,2
"TQRMNOQTPHKNLSCDEHJGH00790129",1,1,1
"TQRMNOQSXHJOKMCDEHIBB00797152",1,2,2
"TQRMNOURVHJLKNCDEHIBB00797153",1,1,1
"TQRMNOURVHJLKNCDEHIBB00797153",1,2,3
"TQRMNOQQYHKMKMCDEHIBB00790025",1,1,1
"TQRMNORRRHKKKOCDEHIBB00790072",1,1,4
"TQRMNORVVHMOKSCDEGPDJ00709332",1,1,2
"TQRMNORVVHMOKSCDEGPDJ00709332",1,2,1
"TQRMNOQPWHMMKUCDEGPDJ00709335",1,4,7
"TQRMNOQPWHMMKUCDEGPDJ00709335",1,6,2
"TQRMNOQVRHMMLOCDEHJGH00709708",1,1,1
"TQRMNOQVRHMMLOCDEHJGH00709708",1,2,3
"TQRMNOPUVHMMKNCDEHLEH00708729",1,1,1
"TQRMNOPUVHMMKNCDEHLEH00708729",1,2,2
"TQRMNOQSWHMMKOCDEHLEH00708732",1,2,5
"TQRMNOQSWHMMKOCDEHLEH00708732",1,3,3
"TQRMNOQSWHMMKOCDEHLEH00708732",1,4,5
"TQRMNOUQRHMMKPCDEIMBF00708802",2,1,6
"TQRMNOUURHJOKNCDEGNFJ00797205",1,1,4
"TQRMNOQUSHLMLOCDEFIAH00714572",1,1,7
"TQRMNORSPHKMLLCDEFIAH00787373",1,1,16
"TQRMNOPVWHLOLQCDEFIAH00714576",2,1,8
"TQRMNOSUQHKOKQCDEIMBF00792638",1,1,8
"TQRMNOSUQHKOKQCDEIMBF00792638",1,2,5
"TQRMNOPQTHJKLLCDEGJBF00797258",1,1,4
"TQRMNOPWUHLLLNCDEGJBF00716058",1,1,8
"TQRMNORWSHLLLNCDEGJBF00716015",2,1,2
"TQRMNORWSHLLLNCDEGJBF00716015",2,2,6
"TQRMNOUXTHKMKPCDEFPCH00788402",1,1,3
"TQRMNOPWWHKOLOCDEHIBB00790012",1,2,4
"TQRMNORPPHJOLSCDEIKAH00797290",1,1,5
"TQRMNOQVUHMOMLCDEIKAH00712062",1,2,7
"TQRMNOPURHKMMMCDEIKAH00792535",1,1,5
"TQRMNOPURHKMMMCDEIKAH00792535",1,2,10
"TQRMNORSXHMOMMCDEIKAH00711805",1,3,9
"TQRMNOSVUHKMLMCDEIMBF00792601",1,1,8
"TQRMNORQRHLKLLCDEIMBF00719922",1,1,8
"TQRMNORQRHLKLLCDEIMBF00719922",1,2,5
"TQRMNOQQPHKMKMCDEOHCH00792982",1,1,6
"TQRMNOQQPHKMKMCDEOHCH00792982",1,2,12
"TQRMNOSYUHLOKOCDEFPCH00715654",1,1,2
"TQRMNOQVTHKMKRCDEFPCH00788425",1,1,7
"TQRMNOQVTHKMKRCDEFPCH00788425",1,2,7
"TQRMNOQTPHJOKOCDEFPCH00797326",1,1,3
"TQRMNOQTPHJOKOCDEFPCH00797326",1,2,4
"TQRMNORTSHKMLLCDEGLDF00789464",1,3,3
"TQRMNORTSHKMLLCDEGLDF00789464",1,4,6
"TQRMNORTSHKMLLCDEGLDF00789464",1,5,5
"TQSMNOPTSHJMKUCDEGLDF00797354",1,1,2
"TQRMNOPVXHMKLLCDEGLDF00712045",1,2,6
"TQRMNOQYSHMKLLCDEGLDF00709812",1,2,3
"TQRMNOQRRHLMKUCDEHNHB00717684",2,1,0
"TQRMNOQRRHLMKUCDEHNHB00717684",2,2,6
"TQRMNOQSWHLOLMCDEHNHB00717686",1,1,3
"TQRMNOQSWHLOLMCDEHNHB00717686",1,3,9
"TQRMNORWWHLOLNCDEHNHB00717709",1,1,3
"TQRMNORWWHLOLNCDEHNHB00717709",1,2,1
"TQRMNORWWHLOLNCDEHNHB00717709",1,3,3
"TQRMNOQUYHKOKQCDEHNHB00790687",1,1,1
"TQRMNOQUYHKOKQCDEHNHB00790687",1,2,4
"TQRMNOQUYHKOKQCDEHNHB00790687",1,3,5
"TQRMNOSRSHKOKSCDEGIBJ00788829",1,1,3
"TQRMNOSRSHKOKSCDEGIBJ00788829",1,2,5
"TQRMNOPYXHLOLLCDEGIBJ00715880",1,1,10
"TQRMNOPYXHLOLLCDEGIBJ00715880",1,2,5
"TQRMNOPWYHKMLRCDEIJAH00791895",1,1,3
"TQRMNOPTVHKMLMCDEGLDF00789423",1,1,4
"TQRMNOPTVHKMLMCDEGLDF00789423",1,2,3
"TQRMNOPUPHKMLMCDEGLDF00789421",1,2,5
"TQRMNOPUPHKMLMCDEGLDF00789421",1,3,6
"TQRMNOPVRHKOKOCDEOHCH00792964",1,1,3
"TQRMNOPVRHKOKOCDEOHCH00792964",1,2,1
"TQRMNORYXHKMKPCDEOHCH00792854",1,1,4
"TQRMNOTPSHMOKRCDEOHCH00708839",1,1,7
"TQRMNOWVUHKNKOCDEGGFB00788574",1,1,2
"TQRMNOQSYHMOKMCDEFNFF00709280",1,1,2
"TQRMNOPWSHMLKNCDEFNFF00788170",1,1,7
"TQRMNOPWSHMLKNCDEFNFF00788170",1,2,2
"TQRMNORVXHMNLLCDEHIBB00710824",1,1,0
"TQRMNOPTXHLNLMCDEHIBB00717079",1,3,3
"TQRMNOPTXHLNLMCDEHIBB00717079",1,4,0
"TQRMNOPTXHLNLMCDEHIBB00717079",1,7,6
"TQRMNOPRWHMMLMCDEHIBB00709916",1,1,1
"TQRMNOPRWHMMLMCDEHIBB00709916",1,2,1
"TQRMNOPRYHMMLMCDEHIBB00710773",1,2,1
"TQRMNOSUYHJMKRCDEHIBB00797030",1,4,2
"TQRMNOTYXHKOKSCDEHIBB00790095",1,3,1
"TQRMNOTYXHKOKSCDEHIBB00790095",1,4,2
"TQRMNOQSRHLOKTCDEHIBB00717098",1,3,4
"TQRMNOQSRHLOKTCDEHIBB00717098",1,4,5
"TQRMNORUQHMMKTCDEHGHJ00710133",1,1,5
"TQRMNORUQHMMKTCDEHGHJ00710133",1,2,8
"TQRMNORUQHMMKTCDEHGHJ00710133",1,3,6
"TQRMNORWVHJMKUCDEHGHJ00797031",1,1,1
"TQRMNOPURHLMLQCDEGGFB00715696",2,1,2
"TQRMNOPURHLMLQCDEGGFB00715696",2,2,0
"TQRMNOPTQHLKLRCDEGGFB00715811",1,1,6
"TQRMNOPTQHLKLRCDEGGFB00715811",1,2,5
"TQRMNOPTUHLKLRCDEGGFB00797061",1,1,7
"TQRMNOPTUHLKLRCDEGGFB00797061",1,2,8
"TQRMNORPSHJMTSCDEIJAH00797089",1,1,8
"TQRMNOPPSHJNOPCDEIJAH00797092",1,1,6
"TQRMNOSPTHMKLPCDEFJAH00709310",1,1,4
"TQRMNOQTPHKNLSCDEHJGH00790129",1,2,2
"TQRMNOQTSHKMMLCDEHJGH00790274",1,3,5
"TQRMNORPSHMOKTCDEIIAD00718490",1,1,7
"TQRMNOPTXHLLLNCDEIIAD00718494",1,1,7
"TQRMNOTPYHLLLNCDEIIAD00718495",1,1,6
"TQRMNOPRTHJMLSCDEIIAD00797120",1,1,11
"TQRMNOPRUHJMLSCDEIIAD00797121",1,1,14
"TQRMNOQVTHMMKPCDEHIBB00708987",1,3,6
"TQRMNOPPSHMMKRCDEIOAH00708972",1,1,2
"TQRMNOPPSHMMKRCDEIOAH00708972",1,3,9
"TQRMNOTTXHJOKTCDEIOAH00797155",1,1,6
"TQRMNOTTXHJOKTCDEIOAH00797155",1,8,4
"TQRMNOPQVHMNKTCDEIOAH00708994",1,1,5
"TQRMNOPQVHMNKTCDEIOAH00708994",1,2,7
"TQRMNORRWHMNKTCDEIOAH00708995",1,1,2
"TQRMNOPYWHJOLOCDEGNFJ00797185",1,1,4
"TQRMNOTPRHLMLOCDEGNFJ00716662",1,1,0
"TQRMNOQXQHJNLPCDEHJGH00797186",1,1,3
"TQRMNORTQHLOLRCDEHJGH00717297",1,4,2
"TQRMNORTQHLOLRCDEHJGH00717297",1,5,5
"TQRMNOPURHJMLQCDEHJGH00797187",1,1,0
"TQRMNOPURHJMLQCDEHJGH00797187",1,2,1
"TQRMNOUURHJOKNCDEGNFJ00797205",1,3,2
"TQRMNOPSSHMMKMCDEGNFJ00709581",1,1,3
"TQRMNOPSSHMMKMCDEGNFJ00709581",1,3,6
"TQRMNOQYQHLOLRCDEFIAH00714482",1,4,9
"TQRMNOPTUHKNRUCDEIJAH00791996",1,2,12
"TQRMNOPTUHKNRUCDEIJAH00791996",1,3,12
"TQRMNORQQHJKTMCDEIJAH00797230",1,1,4
"TQRMNORQQHJKTMCDEIJAH00797230",1,2,7
"TQRMNOQRUHMNLLCDEHIBB00708776",1,2,0
"TQRMNOQRUHMNLLCDEHIBB00708776",1,6,9
"TQRMNOPSPHMMLMCDEHIBB00708778",1,1,1
"TQRMNOPSPHMMLMCDEHIBB00708778",1,2,2
"TQRMNOPSPHMMLMCDEHIBB00708778",1,3,4
"TQRMNOPSPHMMLMCDEHIBB00708778",1,4,2
"TQRMNRTWRHJOKUCDEHIBB00797261",1,3,2
"TQRMNRTWRHJOKUCDEHIBB00797261",1,4,0
"TQRMNOPWTHJOMLCDEIKAH00797292",1,1,4
"TQRMNOPWTHJOMLCDEIKAH00797292",1,2,4
"TQRMNOSSUHJOMLCDEIKAH00797293",1,1,6
"TQRMNOSSUHJOMLCDEIKAH00797293",1,2,8
"TQRMNOPSPHKLKOCDEIOAH00797295",1,1,8
"TQRMNOQTQHJMKPCDEIOAH00797296",1,1,4
"TQRMNOPTVHMOKNCDEHMHF00711899",1,1,0
"TQRMNOQTSHKMKSCDEFPCH00788489",1,1,4
"TQRMNOSXXHKMKSCDEFPCH00788493",1,1,2
"TQRMNOPPXHLLKPCDEFPCH00715655",1,2,4
"TQRMNOQQSHJOKSCDEFPCH00797328",1,2,9
"TQRMNOPWQHLLLNCDEGJBF00716174",1,1,7
"TQRMNOPWQHLLLNCDEGJBF00716174",1,2,11
"TQRMNORSTHLLLOCDEGJBF00797356",1,1,8
"TQRMNOQVUHLOLPCDEGJBF00716009",1,2,2
"TQRMNOTUPHJMLNCDEGJBF00797358",1,1,4
"TQRMNOTUPHJMLNCDEGJBF00797358",1,2,10
"TQRMNOQRVHJKLOCDEGJBF00797359",1,1,3
"TQRMNOQRVHJKLOCDEGJBF00797359",1,2,7
"TQRMNOQTRHKNKRCDEHNHB00790634",1,2,7
"TQRMNOTQSHJOKSCDEHNHB00797391",1,3,2
"TQRMNOSRSHJMKTCDEHNHB00797392",1,3,4
"TQRMNOPYUHKMKQCDEHMHF00797393",1,1,1
"TQSMNOQQPHJNKPCDEHMHF00797394",1,1,3
"TQRMNOPQUHMOLMCDEGLDF00712046",1,1,3
"TQSMNOPWUHJMLMCDEGLDF00797423",1,1,2
"TQSMNOPWUHJMLMCDEGLDF00797423",1,2,3
"TQRMNOPWVHJMLMCDEGLDF00797424",1,2,3
"TQRMNOUUVHKOLNCDEGLDF00789434",1,1,7
"TQRMNOTXXHKOLOCDEGLDF00789404",1,1,1
"TQRMNOQSYHJNLQCDEHMHF00796974",1,1,5
"TQRMNOQSYHJNLQCDEHMHF00796974",1,2,3
"TQRMNOQSYHJNLQCDEHMHF00796974",1,5,1
"TQRMNOQSYHJNLQCDEHMHF00796974",1,6,7
"TQRMNORVWHLMKNCDEHGHJ00716988",1,1,3
"TQRMNORVWHLMKNCDEHGHJ00716988",1,2,5
"TQRMNOPSYHJNKMCDEHGHJ00796975",1,1,2
"TQRMNOTQRHKMKPCDEHGHJ00789919",1,1,4
"TQRMNOPSQHMOKPCDEGGFB00709960",1,1,1
"TQRMNOPSQHMOKPCDEGGFB00709960",1,2,2
"TQRMNOQYXHMOKPCDEGGFB00709961",1,2,2
