"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQRMNOQRPHKOLOCDEIJAH00792196",1,2,9
"TQRMNOQXXHMMLOCDEFMDB00713514",2,1,3
"TQRMNOQXXHMMLOCDEFMDB00713514",2,2,7
"TQRMNOPWVHMLKRCDEIJAH00710236",1,3,14
"TQRMNORTSHMLKRCDEIJAH00709152",1,1,5
"TQRMNOQUXHLMSLCDEIJAH00793420",1,1,9
"TQRMNOPVTHKLMRCDEIJAH00791661",1,1,8
"TQRMNOPVTHKLMRCDEIJAH00791661",1,2,13
"TQRMNOPYTHJLNMCDEIJAH00793450",1,1,3
"TQRMNOPYTHJLNMCDEIJAH00793450",1,2,8
"TQRMNORWYHKMNMCDEIJAH00791854",1,1,10
"TQRMNOPUSHMMMTCDEIJAH00710688",1,1,6
"TQRMNOPYYHMOKNCDEFIAH00710237",1,2,12
"TQRMNOPYYHMOKNCDEFIAH00710237",1,3,9
"TQRMNOPYYHMOKNCDEFIAH00710237",1,5,16
"TQRMNOQUXHLMKPCDEFIAH00714502",1,1,4
"TQRMNOQPQHJMKPCDEFIAH00793487",1,1,5
"TQRMNORSWHLNKOCDEGJBF00716084",1,1,6
"TQRMNORSWHLNKOCDEGJBF00716084",1,2,7
"TQRMNOTYRHJOKPCDEOJAH00793515",1,1,4
"TQRMNOUSPHJOKPCDEOJAH00793516",1,1,3
"TQRMNORRVHJOKQCDEOJAH00793517",1,1,3
"TQRMNORRVHJOKQCDEOJAH00793517",1,2,5
"TQRMNORRYHJOKQCDEOJAH00793518",1,1,3
"TQRMNOSWUHKMKQCDEOJAH00793100",1,1,5
"TQRMNOSWUHKMKQCDEOJAH00793100",1,2,4
"TQRMNOPYSHJOLLCDEGPDJ00793549",1,1,3
"TQRMNOPYSHJOLLCDEGPDJ00793549",1,3,3
"TQRMNOPYSHJOLLCDEGPDJ00793549",1,4,3
"TQRMNOPYSHJOLLCDEGPDJ00793549",1,5,2
"TQRMNORWTHLLKRCDEGPDJ00716847",1,1,2
"TQRMNORWTHLLKRCDEGPDJ00716847",1,3,7
"TQRMNORWTHLLKRCDEGPDJ00716847",1,4,6
"TQSMNOQXTHKNKOCDEFMDB00793573",1,1,6
"TQRMNOSQVHKOKMCDEGKDB00789197",1,1,4
"TQRMNOQQSHKNKNCDEGKDB00789146",1,3,11
"TQRMNOTSSHJMLNCDEGLDF00793575",1,2,6
"TQRMNORRRHMNKQCDEGJBF00711177",3,1,6
"TQRMNOPXSHJOKQCDEGJBF00793576",1,1,8
"TQRMNORXXHJMKOCDEHIBB00793603",1,1,1
"TQRMNORXXHJMKOCDEHIBB00793603",1,2,2
"TQRMNOTWTHKKKOCDEHIBB00790086",1,1,1
"TQRMNOTWTHKKKOCDEHIBB00790086",1,2,2
"TQRMNOTWWHKMKRCDEFPCH00788424",1,2,10
"TQRMNOTWWHKMKRCDEFPCH00788424",1,3,14
"TQRMNOPPQHKMKSCDEFPCH00788488",1,1,3
"TQRMNOSXXHJMKQCDEFPCH00793139",1,1,4
"TQRMNOSXXHJMKQCDEFPCH00793139",1,2,8
"TQRMNOSSUHKOKTCDEFPCH00788491",1,2,4
"TQRMNORVRHLLKPCDEFPCH00715646",1,1,5
"TQRMNOQRVHKOKRCDEHMHF00790546",1,6,5
"TQRMNOQQQHJMLPCDEIMBF00793167",1,1,2
"TQRMNORURHKOKNCDEHNHB00790685",1,1,3
"TQRMNORURHKOKNCDEHNHB00790685",1,3,2
"TQRMNOSSQHLLKMCDEHMHF00717534",2,1,2
"TQRMNOPQVHLMLPCDEGOIH00716750",1,3,0
"TQRMNOQPUHKOLTCDEHPJB00790873",1,1,1
"TQRMNOQPUHKOLTCDEHPJB00790873",1,2,1
"TQRMNORQWHLOKSCDEHIBB00717093",1,2,6
"TQRMNOSQXHMMKOCDEGIBJ00715896",1,1,4
"TQRMNOSQXHMMKOCDEGIBJ00715896",1,2,4
"TQRMNOSTYHKLKTCDEGIBJ00788882",1,1,11
"TQRMNORXXHLOLMCDEGIBJ00715901",1,1,10
"TQRMNORXXHLOLMCDEGIBJ00715901",1,2,3
"TQRMNORXXHLOLMCDEGIBJ00715901",1,3,7
"TQRMNOPQUHMMKTCDEGIBJ00711237",1,1,2
"TQRMNOPQUHMMKTCDEGIBJ00711237",1,2,5
"TQRMNOQTUHMMKTCDEGIBJ00711238",1,1,8
"TQRMNOPXRHKMLRCDEFKID00793253",1,1,8
"TQRMNOPQYHLMLQCDEFKID00714864",1,1,5
"TQRMNOPRQHLMLQCDEFKID00714865",1,1,2
"TQRMNOPRQHLMLQCDEFKID00714865",1,2,11
"TQRMNOPPTHKMLSCDEFKID00787580",1,1,4
"TQRMNOPXTHMOLTCDEGGFB00711250",1,1,1
"TQRMNOPUTHKKLPCDEGGFB00793285",1,1,8
"TQRMNOSRQHKMLRCDEGGFB00788679",1,1,4
"TQRMNOSWXHLOKMCDEIOAH00720041",2,1,1
"TQRMNORPXHJKKOCDEIOAH00793317",1,1,8
"TQRMNOTTVHJKKOCDEIOAH00793318",1,1,11
"TQRMNOPQPHMLKUCDEFLID00711126",1,1,6
"TQRMNOPQSHKKLOCDEFLID00787813",1,1,7
"TQRMNOPQSHKKLOCDEFLID00787813",1,2,10
"TQRMNOUURHJOLOCDEFNFF00793350",1,2,3
"TQRMNOQWTHMMTQCDEIJAH00709112",1,1,19
"TQRMNOSPPHKMLOCDEFMDB00788062",1,1,7
"TQRMNOPPXHJOLPCDEFMDB00793391",1,2,8
"TQRMNOPPXHJOLPCDEFMDB00793391",1,3,11
"TQRMNOPPXHJOLPCDEFMDB00793391",1,4,8
"TQRMNOPPYHJOLPCDEFMDB00793392",1,1,2
"TQRMNOSVUHKMLPCDEFMDB00788003",1,2,4
"TQRMNOQURHMKKOCDEIJAH00710545",1,1,9
"TQRMNOPWWHMLKRCDEIJAH00791810",1,1,7
"TQRMNOQVYHKOKRCDEGKDB00789319",1,2,13
"TQRMNOQUWHJMKRCDEGKDB00793421",1,1,9
"TQRMNOQUWHJMKRCDEGKDB00793421",1,2,7
"TQRMNOPUSHMMMTCDEIJAH00710688",1,2,6
"TQRMNOPUSHMMMTCDEIJAH00710688",1,3,14
"TQRMNORPYHKMNNCDEIJAH00793451",1,1,11
"TQRMNOSQYHJONQCDEIJAH00793452",1,1,2
"TQRMNOQYSHMNLLCDEFJAH00710424",1,5,5
"TQRMNOQRSHLOKSCDEFJAH00714632",1,2,8
"TQRMNOQTQHLOKSCDEFJAH00714633",1,1,10
"TQRMNOPTUHLMKUCDEFJAH00714637",1,1,5
"TQRMNOTRXHJOKMCDEHIBB00793519",1,1,0
"TQRMNOTRXHJOKMCDEHIBB00793519",1,2,1
"TQRMNOQVPHMOKOCDEHIBB00710583",1,1,0
"TQRMNOQVPHMOKOCDEHIBB00710583",1,2,5
"TQRMNOUQWHMOKOCDEHIBB00710584",1,1,3
"TQRMNOURPHMOKOCDEHIBB00710585",1,1,1
"TQRMNOURPHMOKOCDEHIBB00710585",1,5,1
"TQRMNOSUXHKLLOCDEGPDJ00789836",1,1,1
"TQRMNOPQSHLNLOCDEGPDJ00716853",1,1,4
"TQRMNOPSPHMLLNCDEGPDJ00711063",1,1,1
"TQRMNOPSPHMLLNCDEGPDJ00711063",1,2,2
"TQRMNOPSPHMLLNCDEGPDJ00711063",1,4,7
"TQRMNOQTWHJMLPCDEGPDJ00793551",1,3,1
"TQRMNOQTSHKOLTCDEHNHB00793552",1,1,4
"TQRMNOPXSHJOKQCDEGJBF00793576",1,2,7
"TQRMNOPXSHJOKQCDEGJBF00793576",1,3,14
"TQRMNOPXTHJMKRCDEGJBF00793577",1,1,5
"TQRMNOPXTHJMKRCDEGJBF00793577",1,2,10
"TQRMNOSSTHLOKQCDEGJBF00716085",1,2,11
"TQRMNOSSTHLOKQCDEGJBF00716085",1,3,12
"TQRMNOSVSHLOKQCDEGJBF00716086",1,1,2
"TQRMNOPVPHMMKUCDEGJBF00710494",1,1,6
"TQRMNOPVPHMMKUCDEGJBF00710494",1,2,11
"TQRMNOSWUHKOKPCDEHIBB00790057",1,2,5
"TQRMNOPPQHKMKQCDEHIBB00790106",1,1,1
"TQRMNOPPQHKMKQCDEHIBB00790106",1,2,0
"TQRMNOQVXHLMKRCDEHIBB00778482",1,1,3
"TQRMNOSPXHKKKRCDEFJAH00793604",1,4,13
"TQRMNOVVRHLOKRCDEGOIH00716735",1,1,0
"TQRMNOVVRHLOKRCDEGOIH00716735",1,2,4
"TQRMNORVRHLLKPCDEFPCH00715646",1,2,6
"TQRMNORXRHKOKMCDEIJAH00792219",1,1,10
"TQRMNORXRHKOKMCDEIJAH00792219",1,2,6
"TQRMNOUSQHLMKMCDEIJAH00719133",1,1,8
"TQRMNOUSQHLMKMCDEIJAH00719133",1,2,7
"TQRMNOSQUHKMKNCDEIJAH00791683",1,1,5
"TQRMNOQPQHJMKNCDEHMHF00793169",1,2,4
"TQRMNOQQVHKMKNCDEHMHF00793170",1,2,3
"TQRMNOTXVHMMKOCDEHMHF00711608",1,1,2
"TQRMNOTXVHMMKOCDEHMHF00711608",1,2,4
"TQRMNOTXVHMMKOCDEHMHF00711608",1,3,9
"TQSMNOTXYHMMKOCDEHMHF00711609",1,1,0
"TQSMNOTXYHMMKOCDEHMHF00711609",1,2,1
"TQRMNOPRQHMKKPCDEHMHF00712256",2,1,4
"TQSMNOPSWHLOLSCDEIKAH00781055",1,1,8
"TQRMNORPXHMMKUCDEHGHJ00710533",1,1,4
"TQRMNOTUVHMMKUCDEHGHJ00710534",1,2,1
"TQRMNORQXHKMLLCDEGIBJ00788889",1,2,9
"TQRMNORQXHKMLLCDEGIBJ00788889",1,5,6
"TQRMNOSPUHKNLUCDEFKID00793254",1,1,4
"TQRMNOSPUHKNLUCDEFKID00793254",1,2,12
"TQRMNOQPSHLOLTCDEFKID00714854",1,1,3
"TQRMNORYQHKOKOCDEGKDB00789270",1,1,6
"TQRMNOSSVHKNLSCDEHJGH00790118",1,1,3
"TQRMNOSSVHKNLSCDEHJGH00790118",1,2,1
"TQRMNOPSSHKMLNCDEFIAH00793255",1,1,3
"TQRMNOPSSHKMLNCDEFIAH00793255",1,2,13
"TQRMNOSRQHKMLRCDEGGFB00788679",1,2,2
"TQRMNOSRQHKMLRCDEGGFB00788679",1,3,3
"TQRMNOQPQHLNLUCDEGGFB00715782",2,1,3
"TQRMNOQPXHLNLUCDEGGFB00715794",1,2,3
"TQRMNORQXHLNLUCDEGGFB00715795",1,2,7
"TQRMNORQXHLNLUCDEGGFB00715795",1,3,7
"TQRMNOSSUHKNLUCDEGGFB00788755",1,1,2
"TQRMNORSSHKOLOCDEHIBB00790008",1,3,3
"TQRMNORSSHKOLOCDEHIBB00790008",1,6,3
"TQRMNOQRRHJMKTCDEHIBB00793319",1,1,2
"TQRMNOQRRHJMKTCDEHIBB00793319",1,2,4
"TQRMNOUTPHKNKNCDEFOCD00788278",1,1,7
"TQRMNOUTPHKNKNCDEFOCD00788278",1,2,10
"TQRMNOSSQHKOKOCDEFOCD00788291",1,1,2
"TQRMNOPXSHKOKOCDEFPCH00788468",1,2,4
"TQRMNOPPXHJMTRCDEIJAH00793352",1,4,12
"TQRMNORQPHJMTRCDEIJAH00793354",1,1,8
"TQRMNORQPHJMTRCDEIJAH00793354",1,2,20
"TQRMNORQPHJMTRCDEIJAH00793354",1,7,9
"TQRMNORXQHJOTUCDEIJAH00793355",1,2,9
"TQRMNORXQHJOTUCDEIJAH00793355",1,3,11
"TQRMNOPWRHKNLQCDEFMDB00787889",1,1,7
"TQRMNOPWRHKNLQCDEFMDB00787889",1,2,7
"TQRMNOPSPHJNLQCDEFMDB00793393",1,1,8
"TQRMNOPSPHJNLQCDEFMDB00793393",1,2,5
"TQRMNOPUTHMMKUCDEGLDF00711555",1,1,6
"TQRMNORWYHKMKRCDEGLDF00793394",1,1,0
"TQRMNOPRTHMOKQCDEHNHB00711018",1,1,1
"TQRMNOPRTHMOKQCDEHNHB00711018",1,2,2
"TQRMNOQRYHKOKTCDEGKDB00789272",1,1,9
"TQRMNORXRHLMLLCDEGKDB00716337",1,2,9
"TQRMNOQYYHKKLNCDEGKDB00789337",1,1,5
"TQRMNOQYYHKKLNCDEGKDB00789337",1,2,8
"TQRMNORWVHJNRRCDEIJAH00793453",1,1,15
"TQRMNORWVHJNRRCDEIJAH00793453",1,2,12
"TQRMNOPUTHLMROCDEIJAH00719062",1,1,5
"TQRMNOPUTHLMROCDEIJAH00719062",1,2,7
"TQRMNORXTHLORPCDEIJAH00793454",1,1,6
"TQRMNOQTYHMLRTCDEIJAH00710460",1,1,10
"TQRMNOQPUHKMKOCDEIGED00790974",1,1,5
"TQRMNOQPUHKMKOCDEIGED00790974",1,2,11
"TQRMNOQQSHKMKOCDEIGED00790976",1,1,7
"TQRMNORWPHLMKOCDEIGED00793488",1,1,14
"TQRMNOQXUHKKKNCDEGPDJ00789831",1,1,0
"TQRMNOQXUHKKKNCDEGPDJ00789831",1,2,2
"TQRMNOQPYHJNKTCDEGPDJ00793490",3,1,0
"TQRMNOQPYHJNKTCDEGPDJ00793490",3,2,3
"TQSMNOPUUHKOKPCDEHNHB00793491",1,1,5
"TQRMNORSTHJLKNCDEHIBB00793520",1,1,3
"TQRMNOSQSHKMKMCDEHIBB00790028",1,1,2
"TQRMNOQXXHJKKPCDEHIBB00793521",1,3,1
"TQRMNOPRTHKMLSCDEGJBF00788907",1,2,19
"TQRMNOPRTHKMLSCDEGJBF00788907",1,3,10
"TQRMNOPRTHKMLSCDEGJBF00788907",1,4,8
"TQRMNOQQWHKKKOCDEHNHB00790607",1,1,6
"TQRMNOQQWHKKKOCDEHNHB00790607",1,2,8
"TQRMNOSWRHKMKMCDEHMHF00790522",1,1,4
"TQRMNOSWRHKMKMCDEHMHF00790522",1,2,1
"TQRMNOQXRHKOKQCDEGOIH00789684",1,1,2
"TQRMNOSVYHKOKQCDEGOIH00789697",1,1,1
"TQRMNOPVPHMMKUCDEGJBF00710494",1,5,7
"TQRMNORWYHLOKRCDEGJBF00716104",1,1,6
"TQRMNORWYHLOKRCDEGJBF00716104",1,2,12
"TQRMNORWYHLOKRCDEGJBF00716104",1,3,4
"TQRMNOSPTHMNLMCDEGJBF00710537",1,2,6
"TQRMNOSPTHMNLMCDEGJBF00710537",1,3,4
"TQRMNOSPTHMNLMCDEGJBF00710537",1,4,6
"TQRMNOSPTHMNLMCDEGJBF00710537",1,5,8
"TQRMNOWVRHLOKRCDEGOIH00716736",1,1,1
"TQRMNOPQXHJLKUCDEGOIH00793605",1,1,3
"TQRMNOTVVHLMLLCDEGOIH00716737",1,1,2
"TQRMNOTVVHLMLLCDEGOIH00716737",1,2,3
"TQRMNOPXWHKMLMCDEGOIH00789699",1,1,0
"TQRMNOQPVHMMLPCDEFPCH00711645",1,3,6
"TQRMNOQPVHMMLPCDEFPCH00711645",1,4,4
"TQRMNOQTYHMOLQCDEFPCH00715628",1,1,7
"TQRMNOPUUHJOLQCDEFPCH00793142",1,1,0
"TQRMNOPRTHLMKNCDEOHCH00720176",1,1,5
"TQRMNOPRVHMMKNCDEOHCH00711446",1,1,4
"TQRMNOPRQHMKKPCDEHMHF00712256",2,2,13
"TQRMNOPRSHMKKPCDEHMHF00711085",1,1,5
"TQRMNOPRSHMKKPCDEHMHF00711085",1,2,3
"TQRMNOQYVHJMKUCDEHJGH00793171",1,1,1
"TQRMNOPXRHJMLLCDEHJGH00793172",1,1,1
"TQRMNOPXRHJMLLCDEHJGH00793172",1,3,3
"TQRMNORXTHJOLLCDEHGHJ00793200",1,2,5
"TQRMNORXTHJOLLCDEHGHJ00793200",1,3,4
"TQRMNOTPUHLOLPCDEGJBF00793201",1,2,6
"TQRMNOPPQHMMLSCDEFKID00714859",1,1,2
"TQRMNOPPQHMMLSCDEFKID00714859",1,2,11
"TQRMNOPXRHMNKNCDEIKAH00710649",1,1,9
"TQRMNOPXRHMNKNCDEIKAH00710649",1,2,8
"TQRMNOQQPHKNKSCDEIKAH00792452",1,3,13
"TQRMNOUQSHLKLQCDEOHCH00720174",1,1,7
"TQRMNOUQSHLKLQCDEOHCH00720174",1,2,7
"TQRMNOSPSHMOLQCDEFPCH00711327",1,1,0
"TQRMNOSPSHMOLQCDEFPCH00711327",1,2,0
"TQRMNORUWHKLKMCDEOHCH00792894",1,1,3
"TQRMNORUWHKLKMCDEOHCH00792894",1,2,7
"TQRMNOPSSHKMLNCDEFIAH00793255",1,3,16
"TQRMNOQRWHMOTOCDEIJAH00791726",1,1,7
"TQRMNOQRWHMOTOCDEIJAH00791726",1,2,15
"TQRMNOQRWHMOTOCDEIJAH00791726",1,3,8
"TQRMNOSUTHMOTOCDEIJAH00791925",1,1,4
"TQRMNOSUTHMOTOCDEIJAH00791925",1,2,4
"TQRMNOQQQHLNTPCDEIJAH00780165",1,1,8
"TQRMNOSSUHKNLUCDEGGFB00788755",1,2,0
"TQRMNOSSUHKNLUCDEGGFB00788755",1,3,5
"TQRMNORPQHKOKMCDEGGFB00793287",1,1,1
"TQRMNORPQHKOKMCDEGGFB00793287",1,3,5
"TQRMNORRUHMOLTCDEGGFB00715791",1,1,1
"TQRMNORRUHMOLTCDEGGFB00715791",1,2,5
"TQRMNOPQPHMMLLCDEFIAH00709166",1,1,10
"TQRMNOPXSHKOKOCDEFPCH00788468",1,4,5
"TQRMNOSYRHKMKQCDEGKDB00789343",1,1,5
"TQRMNOSYRHKMKQCDEGKDB00789343",1,2,6
"TQRMNOSVXHMOKRCDEGKDB00711433",1,1,10
"TQRMNOTWVHJOPOCDEIJAH00793359",1,1,8
"TQRMNOSRQHKOTMCDEIJAH00792122",1,1,8
"TQRMNORPWHLMMPCDEFKID00714877",1,1,3
"TQRMNOTUWHJOKUCDEIHJF00793396",1,1,4
"TQRMNOPWRHKKKMCDEIHJF00791136",1,1,1
"TQRMNOPWRHKKKMCDEIHJF00791136",1,4,4
"TQRMNORUWHKKKMCDEIHJF00791142",1,1,5
"TQRMNORVRHLMLNCDEIMBF00719914",1,1,9
"TQRMNORVRHLMLNCDEIMBF00719914",1,2,12
"TQRMNOQPYHKKLQCDEOHCH00792932",1,1,2
"TQRMNORPQHKOLOCDEFPCH00788483",1,2,5
"TQRMNOPPUHJLLMCDEFPCH00793424",1,1,3
"TQRMNOPXRHLOKMCDEOHCH00720207",1,1,4
"TQRMNOPXRHLOKMCDEOHCH00720207",1,2,5
"TQRMNOPTQHLMKNCDEOHCH00720208",1,1,4
"TQRMNOQRPHLMKOCDEOHCH00720203",1,1,6
"TQRMNOQRPHLMKOCDEOHCH00720203",1,2,6
"TQRMNORSTHJMSLCDEIJAH00793457",1,1,6
"TQRMNORSTHJMSLCDEIJAH00793457",1,2,7
"TQRMNOQSVHLKRTCDEIJAH00719064",1,1,6
"TQRMNOPQRHLMRUCDEIJAH00719066",1,1,6
"TQRMNOPQRHLMRUCDEIJAH00719066",1,2,9
"TQRMNOQYQHJOLLCDEFOCD00793492",1,1,3
"TQRMNOQYQHJOLLCDEFOCD00793492",1,2,6
"TQRMNORUSHLLKRCDEGKDB00716335",1,2,8
"TQRMNORUSHLLKRCDEGKDB00716335",1,3,11
"TQRMNOSSQHLKKRCDEFKID00793495",1,1,5
"TQRMNORVRHLMKSCDEFKID00714880",1,2,9
"TQRMNOPRTHKMLSCDEGJBF00788907",1,5,3
"TQRMNOQYWHKMLMCDEGOIH00789715",1,3,5
"TQRMNOTSUHJKLMCDEGOIH00793522",1,1,5
"TQRMNOTSUHJKLMCDEGOIH00793522",1,2,3
"TQRMNORUTHKOLNCDEGOIH00789713",1,1,2
"TQRMNOSVUHKOLNCDEGOIH00789721",1,2,3
"TQRMNOSVUHKOLNCDEGOIH00789721",1,3,1
"TQRMNOPXWHKMLOCDEGOIH00789736",1,1,2
"TQRMNOPXWHKMLOCDEGOIH00789736",1,2,0
"TQRMNOPPTHKMPRCDEIJAH00792367",1,2,15
"TQRMNORXWHJOMNCDEGJBF00793554",1,1,2
"TQRMNORXWHJOMNCDEGJBF00793554",1,2,12
"TQRMNOSPTHMNLMCDEGJBF00710537",1,9,9
"TQRMNOSPTHMNLMCDEGJBF00710537",1,10,8
"TQSMNOPQVHKNKRCDEGJBF00789098",1,1,9
"TQRMNOPQVHKNKRCDEGJBF00789129",1,2,13
"TQRMNOPWVHMMKPCDEIGED00717984",1,1,6
"TQRMNOPWVHMMKPCDEIGED00717984",1,2,11
"TQRMNOPRXHKMLSCDEGJBF00788913",1,1,12
"TQRMNOQYXHKMLMCDEGOIH00789712",1,2,3
"TQUMNOPWRHLMLMCDEGOIH00793606",1,1,1
"TQRMNOSQVHLMLMCDEGOIH00716713",2,1,3
"TQRMNOSQVHLMLMCDEGOIH00716713",2,2,2
"TQRMNOUTPHJMKPCDEIIAD00793607",1,1,6
"TQRMNOSSPHKLKNCDEIIAD00793608",1,1,1
"TQRMNORVUHJMLQCDEGGFB00793609",1,1,2
"TQRMNORVUHJMLQCDEGGFB00793609",1,3,4
"TQRMNORVUHJMLQCDEGGFB00793609",1,4,3
"TQRMNOPRXHMOLQCDEGGFB00711497",1,1,2
"TQRMNOPRVHMMKNCDEOHCH00711446",1,2,6
"TQRMNOPRXHMMKNCDEOHCH00711646",1,2,3
"TQRMNOPRXHMMKNCDEOHCH00711646",1,3,9
"TQRMNOPPYHMMKPCDEOHCH00711447",1,2,5
"TQRMNOSQTHJMKOCDEOHCH00793144",1,2,7
"TQRMNOSTSHLLLOCDEHJGH00717213",1,1,4
"TQRMNOSTSHLLLOCDEHJGH00717213",1,2,8
"TQRMNORXTHJLKTCDEFJAH00793173",1,1,2
"TQRMNORUYHLMKPCDEFLID00715042",1,1,2
"TQRMNORXWHLMKPCDEFLID00715031",1,1,6
"TQRMNOPWTHLMKQCDEFLID00715033",1,1,11
"TQRMNOPSPHMMKOCDEIJAH00793203",1,2,7
"TQRMNOPXYHJMKOCDEIJAH00793204",1,1,6
"TQRMNOQSYHLLKQCDEIJAH00793206",1,2,9
"TQRMNOPUXHKOKUCDEGOIH00789744",1,1,1
"TQRMNOPUXHKOKUCDEGOIH00789744",1,4,1
"TQRMNOTTYHKOKUCDEGOIH00789692",1,2,5
"TQRMNOTTYHKOKUCDEGOIH00789692",1,3,0
"TQRMNOSWXHLMLOCDEHLEH00717358",1,2,6
"TQRMNOSWXHLMLOCDEHLEH00717358",1,3,4
"TQRMNOWUUHJOLOCDEHLEH00793234",1,1,1
"TQRMNOWUUHJOLOCDEHLEH00793234",1,2,1
"TQRMNOQRXHMNOTCDEIJAH00793235",1,3,9
"TQRMNOQTVHLOTQCDEIJAH00719079",1,1,9
"TQRMNOQTVHLOTQCDEIJAH00719079",1,2,6
"TQRMNOPTYHMLLSCDEIKAH00711397",1,1,4
"TQRMNOQYQHMMLTCDEIKAH00711169",1,2,5
"TQRMNOSQPHLNMLCDEIKAH00719756",1,2,11
"TQRMNORVQHMMLNCDEFIAH00709536",1,1,9
"TQRMNORVQHMMLNCDEFIAH00709536",1,2,8
"TQRMNORVRHMMLNCDEFIAH00709169",1,1,6
"TQRMNOSSSHMMLOCDEFIAH00709171",1,1,8
"TQRMNOSSSHMMLOCDEFIAH00709171",1,2,10
"TQRMNOSSTHMMLOCDEFIAH00710157",1,1,5
"TQRMNOPVXHLOLQCDEFIAH00714564",2,2,2
"TQRMNOPUXHJMKSCDEGKDB00793320",1,1,5
"TQRMNOPUXHJMKSCDEGKDB00793320",1,2,10
"TQRMNOPYSHKMKQCDEFOCD00793321",1,1,7
"TQRMNOPYSHKMKQCDEFOCD00793321",1,2,2
"TQRMNORXUHKMLNCDEFMDB00787955",1,1,8
"TQRMNORXUHKMLNCDEFMDB00787955",1,3,17
"TQRMNOPXSHLMKOCDEOJAH00793322",1,2,7
"TQRMNOSURHLMKOCDEOJAH00793323",1,3,4
"TQRMNOQTVHKKTQCDEIJAH00793360",1,1,10
"TQRMNOQTVHKKTQCDEIJAH00793360",1,2,9
"TQRMNOQVQHKMKPCDEOJAH00793043",1,1,5
"TQRMNOQVQHKMKPCDEOJAH00793043",1,3,6
"TQRMNOQVVHMNKQCDEOJAH00711444",1,1,4
"TQRMNOQVVHMNKQCDEOJAH00711444",1,2,3
"TQRMNOPPTHMOKRCDEHLEH00711483",1,1,2
"TQRMNOPPTHMOKRCDEHLEH00711483",1,2,4
"TQRMNOPPTHMOKRCDEHLEH00711483",1,3,0
"TQRMNOQUWHMOKRCDEHLEH00711385",1,1,1
"TQRMNOPVWHJOLQCDEGIBJ00793397",1,1,1
"TQRMNOPVWHJOLQCDEGIBJ00793397",1,2,2
"TQRMNOTVVHJKKUCDEFPCH00793398",1,1,6
"TQRMNORSPHKNLSCDEIIAD00791259",1,1,6
"TQRMNOQYRHMOKQCDEOHCH00710860",1,1,3
"TQRMNOQUPHMOKRCDEOHCH00710010",1,1,5
"TQRMNOQUPHMOKRCDEOHCH00710010",1,3,10
"TQSMNOQWSHKNLLCDEGOIH00789718",1,1,0
"TQRMNORTPHLMLLCDEGOIH00716753",1,1,0
"TQRMNOQWVHKMKMCDEFJAH00787441",2,1,9
"TQRMNOQRYHMKTMCDEIJAH00710518",1,1,5
"TQRMNOPRPHMMTQCDEIJAH00711355",1,1,12
"TQRMNOQUSHJOPQCDEIJAH00793462",1,1,12
"TQRMNOQUSHJOPQCDEIJAH00793462",1,2,3
"TQRMNOPPQHLNKTCDEFKID00714862",1,2,10
"TQRMNOPPQHLNKTCDEFKID00714862",1,3,12
"TQRMNORVYHLMLPCDEHPJB00779309",1,2,6
"TQRMNORQTHKMLNCDEHPJB00790916",1,3,5
"TQRMNORQWHKMLNCDEHPJB00790860",1,1,2
"TQRMNORQWHKMLNCDEHPJB00790860",1,4,1
"TQRMNOPSUHMKKSCDEGOIH00711070",1,1,6
"TQSMNORSXHKOOMCDEIJAH00793526",1,1,8
"TQSMNORSXHKOOMCDEIJAH00793526",1,2,11
"TQRMNORRVHKMMPCDEGJBF00788989",1,1,11
"TQRMNORRVHKMMPCDEGJBF00788989",1,2,9
"TQRMNORSPHJMMPCDEGJBF00793556",1,2,4
"TQRMNORUYHJMMPCDEGJBF00793557",1,1,6
"TQRMNORUYHJMMPCDEGJBF00793557",1,2,4
"TQRMNOPWSHMOKPCDEGOIH00711534",1,1,2
"TQRMNOPWSHMOKPCDEGOIH00711534",1,2,2
"TQRMNOQYRHKMLSCDEGJBF00793579",1,1,4
"TQRMNORSQHMMMLCDEGJBF00711512",1,1,9
"TQRMNORWTHLKMMCDEGJBF00777385",1,1,3
"TQRMNORWTHLKMMCDEGJBF00777385",1,2,11
"TQRMNOQYQHJMMMCDEGJBF00793580",1,2,7
"TQRMNOQYQHJMMMCDEGJBF00793580",1,3,16
"TQRMNOPRXHMOLQCDEGGFB00711497",1,2,2
"TQRMNOPRXHMOLQCDEGGFB00711497",1,3,7
"TQRMNOSSWHMLKQCDEGOIH00711536",1,1,1
"TQRMNOTSSHJKLMCDEGOIH00793611",1,1,1
"TQRMNOTSSHJKLMCDEGOIH00793611",1,2,3
"TQRMNOTSSHJKLMCDEGOIH00793611",1,3,2
"TQRMNOPWRHLMLMCDEGOIH00716742",1,1,0
"TQRMNOPWRHLMLMCDEGOIH00716742",1,2,0
"TQRMNOSTVHJMKOCDEOHCH00793145",1,1,2
"TQRMNOSTVHJMKOCDEOHCH00793145",1,2,1
"TQRMNOQPQHMNKSCDEOHCH00711328",1,1,6
"TQRMNOQPQHMNKSCDEOHCH00711328",1,2,4
"TQRMNOQWTHKKKUCDEGLDF00793146",1,1,5
"TQRMNOSWRHKMLLCDEGLDF00789447",1,1,1
"TQRMNOPWPHMKLLCDEGLDF00709811",1,1,6
"TQRMNOPWPHMKLLCDEGLDF00709811",1,2,3
